AI ID,AI ID,Player 1 Wins,Player 2 Wins,Draws,Max Runs,Total Time,Average Time
0,0,3914,3230,2856,10000,13.6319,0.00136319
0,1,4945,4882,173,10000,8.96955,0.000896955
0,2,3819,3245,2936,10000,13.3992,0.00133992
1,0,4939,4892,169,10000,8.71572,0.000871572
1,1,0,0,10000,10000,3.34936,0.000334936
1,2,4930,4907,163,10000,8.67287,0.000867287
2,0,3884,3277,2839,10000,13.3681,0.00133681
2,1,4941,4889,170,10000,8.67273,0.000867273
2,2,3904,3198,2898,10000,13.2235,0.00132235
