5	0	83	45	32	160	17072.754	108.055421519
5	1	156	0	4	160	13613.7302	86.1628329114
5	2	88	45	27	160	17612.632	111.4724088608
5	3	104	28	28	160	17431.497	110.3258797468



AI ID,AI ID,Player 1 Wins,Player 2 Wins,Draws,Max Runs,Total Time,Average Time
5,1,2,0,0,2,181.361,90.6803
5,1,2,0,0,2,166.009,83.0047
5,1,1,0,1,2,102.509,51.2546
5,1,2,0,0,2,180.81,90.4049
5,1,2,0,0,2,258.212,129.106
5,1,1,0,1,2,246.495,123.247
5,1,1,0,1,2,166.26,83.1299
5,1,2,0,0,2,191.767,95.8836
5,1,2,0,0,2,169.795,84.8974
5,1,2,0,0,2,203.083,101.541
5,1,2,0,0,2,173.339,86.6697
5,1,2,0,0,2,197.478,98.7392

5,2,1,1,0,2,271.913,135.957
5,2,0,2,0,2,208.737,104.369
5,2,1,0,1,2,175.784,87.8922
5,2,2,0,0,2,165.71,82.8551
5,2,2,0,0,2,268.63,134.315
5,2,0,0,2,2,152.152,76.0761
5,2,0,1,1,2,201.016,100.508
5,2,1,1,0,2,282.1,141.05
5,2,0,1,1,2,190.391,95.1956
5,2,2,0,0,2,179.186,89.5932
5,2,1,1,0,2,190.928,95.4641
5,2,1,0,1,2,244.871,122.435
5,2,1,1,0,2,257.821,128.91
5,2,0,1,1,2,247.057,123.529
5,2,1,1,0,2,318.593,159.297
5,2,1,1,0,2,208.875,104.437
5,2,0,0,2,2,265.481,132.741
5,2,2,0,0,2,174.63,87.315
5,2,2,0,0,2,208.723,104.362
5,2,2,0,0,2,238.385,119.192
5,2,1,1,0,2,172.135,86.0675
5,2,1,1,0,2,182.152,91.0762
5,2,2,0,0,2,195.351,97.6755
5,2,2,0,0,2,193.554,96.777
5,2,1,0,1,2,125.805,62.9027
5,2,1,1,0,2,165.563,82.7816
5,2,2,0,0,2,153.069,76.5344
5,2,1,1,0,2,148.059,74.0297
5,2,1,1,0,2,243.519,121.76
5,2,2,0,0,2,210.391,105.195
5,2,1,0,1,2,275.288,137.644
5,2,0,2,0,2,266.402,133.201
5,2,1,1,0,2,225.09,112.545
5,2,1,1,0,2,155.654,77.827
5,2,1,1,0,2,231.259,115.63
